Reg	St	Site Name                                                                		Site ID	EPA ID	Address	City	Zip	County			FF?	Latitude	Longitude	Final Date
?03?	VA	NAVAL AMPHIBIOUS BASE LITTLE CREEK		?0302853?	VA5170022482	SHORE DRIVE (U.S. ROUTE 60) 	VIRGINIA BEACH	23455	VIRGINIA BEACH CITY			Y	?+36.906110?	?-76.147770? 	5/10/1999
?03?	VA	NAVAL SURFACE WARFARE CENTER - DAHLGREN		?0302862?	VA7170024684	2 MI E OF INTER 301 & 206 	DAHLGREN	22448	KING GEORGE			Y	?+38.326660?	?-77.026940? 	10/14/1992
?03?	VA	NAVAL WEAPONS STATION - YORKTOWN		?0302869?	VA8170024170	US NAVAL WEAPONS STA 	YORKTOWN	23690	YORK			Y	?+37.245830?	?-76.588880? 	10/14/1992
?03?	VA	NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COMPLEX)		?0302858?	VA6170061463	HELMICK ST 	NORFOLK	23511	NORFOLK CITY			Y	?+36.940270?	?-76.300270? 	4/1/1997
?03?	VA	NORFOLK NAVAL SHIPYARD		?0302841?	VA1170024813	VICTORY BOULEVARD 	PORTSMOUTH	23709	PORTSMOUTH CITY			Y	?+36.821940?	?-76.294720? 	7/22/1999
?03?	VA	NWS YORKTOWN - CHEATHAM ANNEX		?0302848?	VA3170024605	"CHEATHAM ANNEX, NAVAL SUPPLY CENTER "	YORKTOWN	23185	YORK			Y	?+37.284720?	?-76.607500? 	12/1/2000
?03?	VA	PECK IRON AND METAL		?0306115?	VAN000306115	3850 ELM AVENUE 	PORTSMOUTH	23704	PORTSMOUTH CITY			N	?+36.86?	?-076.3097? 	11/4/2009
?03?	VA	"RENTOKIL, INC. (VIRGINIA WOOD PRESERVING DIVISION)"		?0302607?	VAD071040752	OAKVIEW AVE & PEYTON STS 	RICHMOND	23228	HENRICO			N	?+37.635830?	?-77.503610? 	3/31/1989
?03?	VA	SALTVILLE WASTE DISPOSAL PONDS		?0302526?	VAD003127578	168 PERRYVILLE RD 	SALTVILLE	24370	SMYTH			N	?+36.883330?	?-81.783330? 	9/8/1983
?03?	VA	SAUNDERS SUPPLY CO.		?0302514?	VAD003117389	KINGS HWY BY CRITTENDEN & GODW 	CHUCKATUCK	23432	SUFFOLK CITY			N	?+36.860550?	?-76.581660? 	10/4/1989
?03?	VA	ST. JULIENS CREEK ANNEX (U.S. NAVY)		?0302852?	VA5170000181	VICTORY BOULEVARD 	CHESAPEAKE	23323	CHESAPEAKE CITY			Y	?+36.794160?	?-76.312220? 	7/27/2000
?03?	VA	U.S. TITANIUM		?0302737?	VAD980705404	RTE 151 	PINEY RIVER	22964	NELSON			N	?+37.708330?	?-79.016660? 	9/8/1983
?03?	WV	ALLEGANY BALLISTICS LABORATORY (USNAVY)		?0303171?	WV0170023691	COUNTY RTE 9 	MINERAL COUNTY	26753	MINERAL			Y	?+39.560970?	?-78.843610? 	5/31/1994
?03?	WV	BIG JOHN SALVAGE - HOULT ROAD		?0302947?	WVD054827944	HOULT ROAD 	FAIRMONT	26554	MARION			N	?+39.497220?	?-80.123050? 	7/27/2000
?03?	WV	"FIKE CHEMICAL, INC."		?0302940?	WVD047989207	W 19TH ST 	NITRO	25143	PUTNAM			N	?+38.426660?	?-81.842500? 	9/8/1983
?03?	WV	HANLIN-ALLIED-OLIN		?0303677?	WVD024185373	STATE ROUTE 2 	MOUNDSVILLE	26041	MARSHALL			N	?+39.906660?	?-80.801380? 	7/22/1999
?03?	WV	NORTH 25TH STREET GLASS AND ZINC		?0306876?	WVN000306876	N. 25TH STREET 	CLARKSBURG	26301	HARRISON			N	?+39.297053?	?-80.357433? 	9/9/2016
?03?	WV	ORDNANCE WORKS DISPOSAL AREAS		?0302884?	WVD000850404	1100 DUPONT RD 	MORGANTOWN	26505	MONONGALIA			N	?+39.603330?	?-79.979710? 	6/10/1986
?03?	WV	RAVENSWOOD PCE		?0305428?	WVSFN0305428	212 WALNUT STREET APPROX. WELLS #2 AND #3	RAVENSWOOD	26164	JACKSON			N	?+38.951660?	?-81.761660? 	9/23/2004
?03?	WV	SHARON STEEL CORP (FAIRMONT COKE WORKS)		?0302883?	WVD000800441	LAFAYETTE ST 	FAIRMONT	26554	MARION			N	?+39.493610?	?-80.114440? 	12/23/1996
?03?	WV	VIENNA TETRACHLOROETHENE		?0304759?	WVD988798401	"30TH STREET, GRAND CENTRAL AVE "	VIENNA	26105	WOOD			N	?+39.325160?	?-81.548770? 	10/22/1999
?03?	WV	WEST VIRGINIA ORDNANCE (USARMY)		?0303066?	WVD980713036	ROUTE 1 BOX 125 	POINT PLEASANT	25550	MASON			Y	?+38.926380?	?-82.076380? 	9/8/1983
?04?	AL	ALABAMA ARMY AMMUNITION PLANT		?0400449?	AL6210020008	STATE HWY 235 	CHILDERSBURG	35044	TALLADEGA			Y	?+33.338100?	?-86.326800? 	7/22/1987
?04?	AL	"ALABAMA PLATING COMPANY, INC."		?0400129?	ALD004022448	570 HIGHWAY 231 NORTH 	VINCENT	35178	SHELBY			N	?+33.399720?	?-86.405000? 	9/18/2012
?04?	AL	AMERICAN BRASS INC.		?0406299?	ALD981868466	HIGHWAY 134 WEST 	HEADLAND	36345	HENRY			N	?+31.325000?	?-85.404160? 	5/10/1999
?04?	AL	ANNISTON ARMY DEPOT (SOUTHEAST INDUSTRIAL AREA)		?0400443?	AL3210020027	OFF AL HWY 202 	ANNISTON	36253	CALHOUN			Y	?+33.659430?	?-85.969430? 	3/13/1989
?04?	AL	CIBA-GEIGY CORP. (MCINTOSH PLANT)		?0400073?	ALD001221902	OFF HWY 43 	MCINTOSH	36553	WASHINGTON			N	?+31.279000?	?-87.995500? 	9/21/1984
?04?	AL	INTERSTATE LEAD CO. (ILCO)		?0404344?	ALD041906173	1247 BORDEN AVE SE 	LEEDS	35094	JEFFERSON			N	?+33.688880?	?-86.633330? 	6/10/1986
?04?	AL	OLIN CORP. (MCINTOSH PLANT)		?0400153?	ALD008188708	OLIN RD 	MCINTOSH	36553	WASHINGTON			N	?+31.263880?	?-87.994450? 	9/21/1984
?04?	AL	STAUFFER CHEMICAL CO. (COLD CREEK PLANT)		?0400306?	ALD095688875	US HWY 43 	BUCKS	36512	MOBILE			N	?+30.975000?	?-88.021380? 	9/21/1984
?04?	AL	STAUFFER CHEMICAL CO. (LEMOYNE PLANT)		?0400144?	ALD008161176	US HWY 43 	AXIS	36505	MOBILE			N	?+30.969430?	?-88.017500? 	9/21/1984
?04?	AL	T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT)		?0404285?	ALD007454085	3017 BIRMINGHAM HWY 	MONTGOMERY	36108	MONTGOMERY			N	?+32.376100?	?-86.379100? 	8/30/1990
?04?	AL	TRIANA/TENNESSEE RIVER		?0405546?	ALD983166299	USAMICOM DRSMI KL 	LIMESTONE/MORGAN	35898				N	?+34.508880?	?-86.638190? 	9/8/1983
?04?	AL	USARMY/NASA REDSTONE ARSENAL		?0405545?	AL7210020742	Postal Address is unavailable for the Site 	HUNTSVILLE	35808	MADISON			Y	?+34.646940?	?-86.673050? 	5/31/1994
?04?	FL	AGRICO CHEMICAL CO.		?0400818?	FLD980221857	118 E FAIRFIELD DR @ I-110 	PENSACOLA	32505	ESCAMBIA			N	?+30.451200?	?-87.225600? 	10/4/1989
?04?	FL	AIRCO PLATING CO.		?0400561?	FLD004145140	3636 NW 46TH STREET 	MIAMI	33142	MIAMI-DADE			N	?+25.815200?	?-80.255900? 	2/21/1990
?04?	FL	ALARIC AREA GW PLUME		?0405001?	FLD012978862	NEAR N. 71ST STREET AND 14TH AVENUE 	TAMPA	33619	HILLSBOROUGH			N	?+27.964080?	?-82.375130? 	12/1/2000
?04?	FL	"AMERICAN CREOSOTE WORKS, INC. (PENSACOLA PLANT)"		?0400572?	FLD008161994	701 S J ST 	PENSACOLA	32501	ESCAMBIA			N	?+30.404710?	?-87.236660? 	9/8/1983
?04?	FL	"ANODYNE, INC."		?0401044?	FLD981014368	1270 NW 165 STREET 	NORTH MIAMI BEACH	33169	MIAMI-DADE			N	?+25.923180?	?-80.221530? 	2/21/1990
?04?	FL	ARKLA TERRA PROPERTY		?0406909?	FLSFN0406909	11706 US HWY 301 	THONOTOSASSA	33592	HILLSBOROUGH			N	?+28.057778?	?-82.317500? 	4/9/2009
?04?	FL	CABOT/KOPPERS		?0400903?	FLD980709356	MAIN ST & 23RD AVE PHONE 352-376-5144	GAINESVILLE	32601	ALACHUA			N	?+29.675000?	?-82.323060? 	9/21/1984
?04?	FL	CHEVRON CHEMICAL CO. (ORTHO DIVISION)		?0400520?	FLD004064242	3100 ORANGE BLOSSOM TRAIL 	ORLANDO	32804	ORANGE			N	?+28.578880?	?-81.408880? 	5/31/1994
?04?	FL	"CITY INDUSTRIES, INC."		?0400683?	FLD055945653	3920 FORSYTH RD 	ORLANDO	32807	ORANGE			N	?+28.601380?	?-81.300000? 	10/4/1989
?04?	FL	CONTINENTAL CLEANERS		?0410384?	FLD982130098	798 NORTHWEST 62ND STREET 	MIAMI	33150	MIAMI-DADE			N	?+25.831842?	?-80.210178? 	3/15/2012
?04?	FL	ESCAMBIA WOOD - PENSACOLA		?0400573?	FLD008168346	3910 N PALAFOX ST. 	PENSACOLA	32522	ESCAMBIA			N	?+30.455300?	?-87.231700? 	12/16/1994
?04?	FL	FAIRFAX ST. WOOD TREATERS		?0410582?	FLD000623041	2610 FAIRFAX STREET 	JACKSONVILLE	32209	DUVAL			N	?+30.353490?	?-81.686354? 	9/18/2012
?04?	FL	FLASH CLEANERS		?0407492?	FLD083111005	4131 NORTH FEDERAL HIGHWAY 	Pompano Beach	33064	BROWARD			N	?+26.282500?	?-80.096708? 	9/3/2008
?04?	FL	FLORIDA PETROLEUM REPROCESSORS		?0406469?	FLD984184127	3211 S.W. 50TH AVENUE 	FORT LAUDERDALE	33314	BROWARD			N	?+26.081940?	?-80.215550? 	3/6/1998
?04?	FL	FLORIDA STEEL CORP.		?0400657?	FLD050432251	SR 710 	INDIANTOWN	33956	MARTIN			N	?+27.041110?	?-80.506110? 	9/8/1983
?04?	FL	GENERAL DYNAMICS LONGWOOD		?0410013?	FLR000091322	1333 NORTH US HIGHWAY 17/92 	LONGWOOD	32750	SEMINOLE			N	?+28.717000?	?-81.321700? 	9/29/2010
?04?	FL	HARRIS CORP. (PALM BAY PLANT)		?0400460?	FLD000602334	OFF PALM BAY BLVD 	PALM BAY	32905	BREVARD			N	?+28.030280?	?-80.601380? 	7/22/1987
?04?	FL	HELENA CHEMICAL CO. (TAMPA PLANT)		?0400674?	FLD053502696	2405 N 71TH ST 	TAMPA	33619	HILLSBOROUGH			N	?+27.963930?	?-82.374810? 	10/14/1992
?04?	FL	HOLLINGSWORTH SOLDERLESS TERMINAL		?0400548?	FLD004119681	700 NW 57TH PLACE 	FORT LAUDERDALE	33309	BROWARD			N	?+26.198330?	?-80.152210? 	9/8/1983
?04?	FL	HOMESTEAD AIR FORCE BASE		?0404746?	FL7570024037	FLORIDA TURNPIKE EAST 	HOMESTEAD AIR FORCE BASE	33039	MIAMI-DADE			Y	?+25.489440?	?-80.396940? 	8/30/1990
?04?	FL	JACKSONVILLE NAVAL AIR STATION		?0401214?	FL6170024412	NAS BLDG 826 	JACKSONVILLE	32212	DUVAL			Y	?+30.221110?	?-81.682770? 	11/21/1989
?04?	FL	JJ SEIFERT MACHINE		?0410232?	FLN000410232	4202-4212 OLD US HIGHWAY 41 	RUSKIN	33570	HILLSBOROUGH			N	?+27.678800?	?-82.478200? 	3/4/2010
?04?	FL	KERR-MCGEE CHEMICAL CORP - JACKSONVILLE		?0400614?	FLD039049101	1611 TALLEYRAND AVENUE 	JACKSONVILLE	32206	DUVAL			N	?+30.3442?	?-081.6265? 	3/4/2010
?04?	FL	LANDIA CHEMICAL COMPANY		?0400627?	FLD042110841	1405 WEST OLIVE STREET 	LAKELAND	33815	POLK			N	?+28.039440?	?-81.979160? 	5/11/2000
?04?	FL	MADISON COUNTY SANITARY LANDFILL		?0404199?	FLD981019235	ROCKY FORD/JESTLAMB SCH RD JCT 	MADISON	32340	MADISON			N	?+30.501110?	?-83.393750? 	8/30/1990
?04?	FL	MIAMI DRUM SERVICES		?0400746?	FLD076027820	7049 NW 70TH ST 	MIAMI	33166	MIAMI-DADE			N	?+25.837210?	?-80.313060? 	9/8/1983
?04?	FL	MRI CORP (TAMPA)		?0400779?	FLD088787585	9220 STANNUM STREET 	TAMPA	33619	HILLSBOROUGH			N	?+27.960000?	?-82.355830? 	12/23/1996
?04?	FL	PEAK OIL CO./BAY DRUM CO.		?0400536?	FLD004091807	S.R. 574 	TAMPA	33619	HILLSBOROUGH			N	?+27.970800?	?-82.340400? 	6/10/1986
?04?	FL	PENSACOLA NAVAL AIR STATION		?0401221?	FL9170024567	NAVAL AIR STATION BUILDING 3 	PENSACOLA	32508	ESCAMBIA			Y	?+30.357220?	?-87.283050? 	11/21/1989
?04?	FL	"PEPPER STEEL & ALLOYS, INC."		?0400599?	FLD032544587	11100 NW S RIVER DR 	MEDLEY	33178	MIAMI-DADE			N	?+25.873610?	?-80.353330? 	9/21/1984
?04?	FL	PETROLEUM PRODUCTS CORP.		?0400919?	FLD980798698	14000 BLOCK PEMBROKE ROAD 	PEMBROKE PARK	33024	BROWARD			N	?+25.992600?	?-80.169600? 	7/22/1987
?04?	FL	PICKETTVILLE ROAD LANDFILL		?0400859?	FLD980556351	5150 PICKETTVILLE RD 	JACKSONVILLE	32205	DUVAL			N	?+30.368610?	?-81.738880? 	9/8/1983
?04?	FL	PIPER AIRCRAFT CORP./VERO BEACH WATER & SEWER DEPARTMENT		?0400512?	FLD004054284	PIPER DR & AVIATION BLVD 	VERO BEACH	32960	INDIAN RIVER			N	?+27.647490?	?-80.415550? 	2/21/1990
?04?	FL	RALEIGH STREET DUMP		?0405795?	FLD984227249	WESTERN END OF RALEIGH STREET 	TAMPA	33619	HILLSBOROUGH			N	?+27.914931?	?-82.410918? 	4/9/2009
?04?	FL	REEVES SOUTHEASTERN GALVANIZING CORP.		?0400485?	FLD000824896	9510 E BROADWAY #20 	TAMPA	33691	HILLSBOROUGH			N	?+27.972500?	?-82.341930? 	9/8/1983
?04?	FL	SANFORD DRY CLEANERS		?0410335?	FLD032728032	121 SOUTH PALMETTO AVENUE 	SANFORD	32771	SEMINOLE			N	?+28.811174?	?-81.265710? 	9/29/2010
?04?	FL	SAPP BATTERY SALVAGE		?0400902?	FLD980602882	COUNTY RD C-280 	COTTONDALE	32431	JACKSON			N	?+30.728330?	?-85.392500? 	9/8/1983
?04?	FL	SHERWOOD MEDICAL INDUSTRIES		?0400637?	FLD043861392	2010 HWY 92 	DELAND	32724	VOLUSIA			N	?+29.060830?	?-81.265000? 	9/8/1983
?04?	FL	SOLITRON MICROWAVE		?0400642?	FLD045459526	4100 COVE ROAD 	PORT SALERNO	34997	MARTIN			N	?+27.136660?	?-80.199160? 	7/28/1998
?04?	FL	"SOUTHERN SOLVENTS, INC."		?0406539?	FL0001209840	4109 LINEBAUGH AVENUE 	TAMPA	33605	HILLSBOROUGH			N	?+28.040550?	?-82.510270? 	7/27/2000
?04?	FL	STAUFFER CHEMICAL CO (TAMPA)		?0400537?	FLD004092532	ORIENT RD & 10TH AV & TAMPA BYPASS CANAL 	TAMPA	33619	HILLSBOROUGH			N	?+27.963050?	?-82.370550? 	12/23/1996
?04?	FL	STAUFFER CHEMICAL CO. (TARPON SPRINGS)		?0400578?	FLD010596013	ANCLOTE BOULEVARD 	TARPON SPRINGS	34689	PINELLAS			N	?+28.166660?	?-82.775690? 	5/31/1994
?04?	FL	SYDNEY MINE SLUDGE PONDS		?0400471?	FLD000648055	HWY 60/.5 MI E OF DOVER RD 	BRANDON	33594	HILLSBOROUGH			N	?+27.929160?	?-82.209160? 	10/4/1989
?04?	FL	TAYLOR ROAD LANDFILL		?0400853?	FLD980494959	TAYLOR RD 	SEFFNER	33619	HILLSBOROUGH			N	?+28.009710?	?-82.293050? 	9/8/1983
?04?	FL	TOWER CHEMICAL CO.		?0400521?	FLD004065546	MONTVERDE RD 	CLERMONT	34711	LAKE			N	?+28.551380?	?-81.684710? 	9/8/1983
?04?	FL	"TRANS CIRCUITS, INC."		?0400785?	FLD091471904	210 NEWMAN ROAD 	LAKE PARK	33403	PALM BEACH			N	?+26.795270?	?-80.073880? 	2/4/2000
?04?	FL	TYNDALL AIR FORCE BASE		?0401205?	FL1570024124	4756 CIVIL ENGINEERING 	PANAMA CITY	32403	BAY			Y	?+30.087500?	?-85.586660? 	4/1/1997
?04?	FL	"UNITED METALS, INC."		?0400804?	FLD098924038	HIGHWAY 71 SOUTH 	MARIANNA	32446	JACKSON			N	?+30.685830?	?-85.168050? 	4/30/2003
?04?	FL	USN AIR STATION CECIL FIELD		?0404743?	FL5170022474	103RD ST AND NORMANDY BLVD 	JACKSONVILLE	32215	DUVAL			Y	?+30.238610?	?-81.902770? 	11/21/1989
?04?	FL	WHITEHOUSE OIL PITS		?0400901?	FLD980602767	ONE HALF MILE N OF HWY 90 	WHITEHOUSE	32220	DUVAL			N	?+30.320100?	?-81.851300? 	9/8/1983
?04?	FL	WHITING FIELD NAVAL AIR STATION		?0401208?	FL2170023244	Postal Address is unavailable for the Site 	MILTON	32570	SANTA ROSA			Y	?+30.709720?	?-87.020410? 	5/31/1994
?04?	FL	WINGATE ROAD MUNICIPAL INCINERATOR DUMP		?0401078?	FLD981021470	1300 N. W. 34TH AVENUE 	FORT LAUDERDALE	33311	BROWARD			N	?+26.144400?	?-80.184700? 	10/4/1989
?04?	FL	ZELLWOOD GROUND WATER CONTAMINATION		?0400655?	FLD049985302	803 JONES AVE 	ZELLWOOD	32757	ORANGE			N	?+28.731950?	?-81.613330? 	9/8/1983
?04?	GA	ALTERNATE ENERGY RESOURCES INC		?0401411?	GAD033582461	2736 WALDEN DR 	AUGUSTA	30904	RICHMOND			N	?+33.455606?	?-82.042408? 	4/19/2006
?04?	GA	ARMSTRONG WORLD INDUSTRIES		?0410033?	GAN000410033	4520 BROADWAY ROAD 	MACON	31206	BIBB			N	?+32.774620?	?-83.651700? 	9/16/2011
?04?	GA	BRUNSWICK WOOD PRESERVING		?0405622?	GAD981024466	PERRY LANE ROAD 	BRUNSWICK	31520	GLYNN			N	?+31.242220?	?-81.528050? 	4/1/1997
?04?	GA	CAMILLA WOOD PRESERVING COMPANY		?0401395?	GAD008212409	131 EAST BENNETT STREET 	CAMILLA	31730	MITCHELL			N	?+31.222500?	?-84.203330? 	7/28/1998
?04?	GA	DIAMOND SHAMROCK CORP. LANDFILL		?0401838?	GAD990741092	W. GIRARD AVENUE 	CEDARTOWN	30125	POLK			N	?+34.020700?	?-85.271700? 	8/30/1990
?04?	GA	FIRESTONE TIRE & RUBBER CO. (ALBANY PLANT)		?0401840?	GAD990855074	3300 SYLVESTER RD 	ALBANY	31701	DOUGHERTY			N	?+31.565830?	?-84.053880? 	10/4/1989
?04?	GA	HERCULES 009 LANDFILL		?0401699?	GAD980556906	BENEDICT RD & ROUTE 25 	BRUNSWICK	31521	GLYNN			N	?+31.204900?	?-81.485800? 	9/21/1984
?04?	GA	LCP CHEMICALS GEORGIA		?0401634?	GAD099303182	4014 ROSS RD 	BRUNSWICK	31520	GLYNN			N	?+31.189440?	?-81.508330? 	6/17/1996
?04?	GA	MACON NAVAL ORDNANCE PLANT		?0405304?	GAD003302676	600 GUY PAINE ROAD 	MACON	31206	BIBB			N	?+32.777502?	?-083.639447? 	5/24/2013
?04?	GA	MARINE CORPS LOGISTICS BASE		?0401879?	GA7170023694	FLEMING ROAD 	ALBANY	31704	DOUGHERTY			Y	?+31.557210?	?-84.055000? 	11/21/1989
?04?	GA	MARZONE INC./CHEVRON CHEMICAL CO.		?0401854?	GAD991275686	GOLDEN ROAD 	TIFTON	31794	TIFT			N	?+31.428900?	?-83.501700? 	10/4/1989
?04?	GA	MATHIS BROTHERS LANDFILL (SOUTH MARBLE TOP ROAD)		?0401732?	GAD980838619	S MARBLE TOP RD 	KENSINGTON	30728	WALKER			N	?+34.797780?	?-85.377780? 	3/31/1989
?04?	GA	PEACH ORCHARD RD PCE GROUNDWATER PLUME SITE		?0407449?	GAN000407449	ADJACENT TO PEACH ORCHARD ROAD   AND LUMPKIN ROADS	AUGUSTA		RICHMOND			N	?+33.421170?	?-082.015130? 	9/14/2005
?04?	GA	ROBINS AIR FORCE BASE (LANDFILL #4/SLUDGE LAGOON)		?0401869?	GA1570024330	ROBINS AFB 	HOUSTON COUNTY	31098	HOUSTON			Y	?+32.619980?	?-83.582070? 	7/22/1987
?04?	GA	T.H. AGRICULTURE & NUTRITION CO. (ALBANY PLANT)		?0401428?	GAD042101261	1401 SCHLEY AVE 	ALBANY	31707	DOUGHERTY			N	?+31.617360?	?-84.181660? 	3/31/1989
?04?	GA	"WOOLFOLK CHEMICAL WORKS, INC."		?0401315?	GAD003269578	E MAIN ST P O BOX 938 	FORT VALLEY	31030	PEACH			N	?+32.549580?	?-83.884160? 	8/30/1990
?04?	KY	AIRCO		?0401977?	KYD041981010	HWY 1523 	CALVERT CITY	42029	MARSHALL			N	?+37.049600?	?-88.322500? 	9/21/1984
?04?	KY	B.F. GOODRICH		?0401930?	KYD006370167	KY HWY 1523 	CALVERT CITY	42029	MARSHALL			N	?+37.050300?	?-88.323400? 	9/8/1983
?04?	KY	BRANTLEY LANDFILL		?0402076?	KYD980501019	HWY 85 	ISLAND	41098	MCLEAN			N	?+37.446250?	?-87.156110? 	2/21/1990
?04?	KY	"CALDWELL LACE LEATHER CO., INC."		?0401986?	KYD045738291	111 E CALDWELL ST 	AUBURN	42206	LOGAN			N	?+36.872500?	?-86.746380? 	8/30/1990
?04?	KY	DISTLER BRICKYARD		?0402127?	KYD980602155	US HWYS 31 & 60 	WEST POINT	40117	HARDIN			N	?+37.989710?	?-85.951380? 	9/8/1983
?04?	KY	DISTLER FARM		?0402125?	KYD980601975	BLEVINS GAP RD 	JEFFERSON COUNTY	40272	JEFFERSON			N	?+38.006930?	?-85.931110? 	9/8/1983
?04?	KY	FORT HARTFORD COAL CO. STONE QUARRY		?0402171?	KYD980844625	DAVIDSON STATION RD 	OLATON	42361	OHIO			N	?+37.538880?	?-86.702760? 	8/30/1990
?04?	KY	"GREEN RIVER DISPOSAL, INC."		?0402081?	KYD980501076	KELLY CEMETARY RD 	MACEO	42365	DAVIESS			N	?+37.889450?	?-86.973610? 	8/30/1990
?04?	KY	MAXEY FLATS NUCLEAR DISPOSAL		?0402139?	KYD980729107	MAXEY FLATS RD 	HILLSBORO	41049	FLEMING			N	?+38.260800?	?-83.569200? 	6/10/1986
?04?	KY	NATIONAL ELECTRIC COIL CO./COOPER INDUSTRIES		?0405125?	KYD985069954	OLD HIGHWAY 119 	DAYHOIT	40824	HARLAN			N	?+36.843880?	?-83.371380? 	10/14/1992
?04?	KY	PADUCAH GASEOUS DIFFUSION PLANT (USDOE)		?0404794?	KY8890008982	HOBBS AND WOODVILLE ROADS 	PADUCAH	42053	MCCRACKEN			Y	?+37.120130?	?-88.811110? 	5/31/1994
?04?	KY	SMITH'S FARM		?0402059?	KYD097267413	PRYOR VALLEY RD 	BROOKS	40165	BULLITT			N	?+38.037500?	?-85.733330? 	6/10/1986
?04?	KY	TRI-CITY DISPOSAL CO.		?0402195?	KYD981028350	RTE. 1526 AT THE GRAVEL ROAD 	SHEPHERDSVILLE	40109	BULLITT			N	?+38.047780?	?-85.768330? 	3/31/1989
?04?	MS	AMERICAN CREOSOTE WORKS INC (LOUISVILLE)		?0402260?	MSD004006995	RAILROAD AVE 	LOUISVILLE	39339	WINSTON			N	?+33.111110?	?-89.058330? 	9/13/2001
?04?	MS	"CHEMFAX, INC."		?0402288?	MSD008154486	THREE RIVERS ROAD AND CREOSOTE ROAD 	GULFPORT	39505	HARRISON			N	?+30.428880?	?-89.089160? 	3/15/2012
?04?	MS	DAVIS TIMBER COMPANY		?0404172?	MSD046497012	107 JACKSON STREET 	HATTIESBURG	39401	LAMAR			N	?+31.345190?	?-89.404460? 	7/27/2000
?04?	MS	KERR-MCGEE CHEMICAL CORP - COLUMBUS		?0402489?	MSD990866329	EAST OF INT. OF N 14TH AVE & N 20TH ST 	COLUMBUS	39701	LOWNDES			N	?+33.509723?	?-088.409447? 	9/16/2011
?04?	MS	PICAYUNE WOOD TREATING SITE		?0402374?	MSD065490930	403 DAVIS STREET 	PICAYUNE	39466	PEARL RIVER			N	?+30.524440?	?-89.689720? 	7/22/2004
?04?	MS	RED PANTHER CHEMICAL COMPANY		?0402231?	MSD000272385	1201 NORMANDY AVENUE 	CLARKSDALE	38614	COAHOMA			N	?+34.186944?	?-89.563611? 	9/16/2011
?04?	MS	SONFORD PRODUCTS		?0402405?	MSD086556388	3506 PAYNE DRIVE 	FLOWOOD	39208	RANKIN			N	?+32.302000?	?-90.143000? 	3/7/2007
?04?	MS	SOUTHEASTERN WOOD PRESERVING		?0402253?	MSD000828558	NORTHERN SIDE OF COVINGTON DRIVE 	CANTON	39046	MADISON			N	?+32.618056?	?-090.018057? 	3/15/2012
?04?	NC	ABC ONE HOUR CLEANERS		?0402718?	NCD024644494	2127 LE JEUNE BLVD. 	JACKSONVILLE	28540	ONSLOW			N	?+34.741400?	?-77.366600? 	3/31/1989
?04?	NC	ABERDEEN CONTAMINATED GROUND WATER		?0407447?	NCN000407447	"HWY 211, OLD PEE DEE RD, BLUES BRG RD "	Aberdeen	28315	MOORE			N	?+35.122400?	?-79.402500? 	9/3/2008
?04?	NC	ABERDEEN PESTICIDE DUMPS		?0403099?	NCD980843346	OFF HWY 5 W 	ABERDEEN	28315	MOORE			N	?+35.138400?	?-79.447200? 	3/31/1989
?04?	NC	BARBER ORCHARD		?0406989?	NCSFN0406989	U.S. HIGHWAY 23/74 	WAYNESVILLE	28786	HAYWOOD			N	?+35.445830?	?-83.063880? 	9/13/2001
?04?	NC	"BENFIELD INDUSTRIES, INC."		?0403124?	NCD981026479	RICHLAND ST. 	HAZELWOOD	28738	HAYWOOD			N	?+35.477780?	?-83.004160? 	10/4/1989
?04?	NC	BLUE RIDGE PLATING COMPANY		?0406895?	NCD044447589	171 GLENN BRIDGE ROAD 	ARDEN	28704	BUNCOMBE			N	?+35.462370?	?-82.528350? 	9/14/2005
?04?	NC	BYPASS 601 GROUND WATER CONTAMINATION		?0402753?	NCD044440303	440 HWY 29 NORTH 	CONCORD	28025	CABARRUS			N	?+35.409600?	?-80.609300? 	6/10/1986
?04?	NC	CAMP LEJEUNE MILITARY RES. (USNAVY)		?0403185?	NC6170022580	NC HWY 24 & US HWY 16 	ONSLOW COUNTY	28542	ONSLOW			Y	?+34.717780?	?-77.342910? 	10/4/1989
?04?	NC	CAPE FEAR WOOD PRESERVING		?0402634?	NCD003188828	REILLY RD 	FAYETTEVILLE	28303	CUMBERLAND			N	?+35.049450?	?-79.020830? 	7/22/1987
?04?	NC	CAROLINA TRANSFORMER CO.		?0402635?	NCD003188844	HWY 301 N EASTERN BLVD 	FAYETTEVILLE	28301	CUMBERLAND			N	?+35.063330?	?-78.845000? 	7/22/1987
?04?	NC	CELANESE CORP. (SHELBY FIBER OPERATIONS)		?0402687?	NCD003446721	HWY 198 	SHELBY	28150	CLEVELAND			N	?+35.208880?	?-81.528330? 	6/10/1986
?04?	NC	CHARLES MACON LAGOON AND DRUM STORAGE		?0403095?	NCD980840409	COUNTY RD 1103 	CORDOVA	28330	RICHMOND			N	?+34.892500?	?-79.837500? 	7/22/1987
?04?	NC	"CHEMTRONICS, INC."		?0402957?	NCD095459392	OLD BEE TREE RD 	SWANNANOA	28778	BUNCOMBE			N	?+35.625000?	?-82.434710? 	9/8/1983
